Hosted-Datasets/fmow/fmow-rgb/val/construction_site/construction_site_37/construction_site_37_8_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/construction_site/construction_site_37/construction_site_37_8_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/construction_site/construction_site_37/construction_site_37_8_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/construction_site/construction_site_37/construction_site_37_8_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_723/recreational_facility_723_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_723/recreational_facility_723_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_723/recreational_facility_723_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_723/recreational_facility_723_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_308/parking_lot_or_garage_308_1_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_308/parking_lot_or_garage_308_1_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_308/parking_lot_or_garage_308_1_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_308/parking_lot_or_garage_308_1_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_47/amusement_park_47_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_47/amusement_park_47_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_47/amusement_park_47_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_47/amusement_park_47_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_30/amusement_park_30_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_30/amusement_park_30_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_30/amusement_park_30_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_30/amusement_park_30_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_1075/crop_field_1075_1_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_1075/crop_field_1075_1_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_1075/crop_field_1075_1_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_1075/crop_field_1075_1_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/flooded_road/flooded_road_12/flooded_road_12_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/flooded_road/flooded_road_12/flooded_road_12_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/flooded_road/flooded_road_12/flooded_road_12_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/flooded_road/flooded_road_12/flooded_road_12_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/fountain/fountain_60/fountain_60_2_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/fountain/fountain_60/fountain_60_2_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/fountain/fountain_60/fountain_60_2_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/fountain/fountain_60/fountain_60_2_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/prison/prison_85/prison_85_3_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/prison/prison_85/prison_85_3_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/prison/prison_85/prison_85_3_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/prison/prison_85/prison_85_3_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/road_bridge/road_bridge_50/road_bridge_50_4_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/road_bridge/road_bridge_50/road_bridge_50_4_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/road_bridge/road_bridge_50/road_bridge_50_4_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/road_bridge/road_bridge_50/road_bridge_50_4_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_162/amusement_park_162_1_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_162/amusement_park_162_1_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_162/amusement_park_162_1_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/amusement_park/amusement_park_162/amusement_park_162_1_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_356/recreational_facility_356_3_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_356/recreational_facility_356_3_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_356/recreational_facility_356_3_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_356/recreational_facility_356_3_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/electric_substation/electric_substation_98/electric_substation_98_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/electric_substation/electric_substation_98/electric_substation_98_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/electric_substation/electric_substation_98/electric_substation_98_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/electric_substation/electric_substation_98/electric_substation_98_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/swimming_pool/swimming_pool_14/swimming_pool_14_3_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/swimming_pool/swimming_pool_14/swimming_pool_14_3_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/swimming_pool/swimming_pool_14/swimming_pool_14_3_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/swimming_pool/swimming_pool_14/swimming_pool_14_3_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/single-unit_residential/single-unit_residential_68/single-unit_residential_68_3_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/single-unit_residential/single-unit_residential_68/single-unit_residential_68_3_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/single-unit_residential/single-unit_residential_68/single-unit_residential_68_3_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/single-unit_residential/single-unit_residential_68/single-unit_residential_68_3_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/surface_mine/surface_mine_14/surface_mine_14_4_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/surface_mine/surface_mine_14/surface_mine_14_4_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/surface_mine/surface_mine_14/surface_mine_14_4_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/surface_mine/surface_mine_14/surface_mine_14_4_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_211/recreational_facility_211_1_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_211/recreational_facility_211_1_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_211/recreational_facility_211_1_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_211/recreational_facility_211_1_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_25/parking_lot_or_garage_25_4_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_25/parking_lot_or_garage_25_4_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_25/parking_lot_or_garage_25_4_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_25/parking_lot_or_garage_25_4_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/flooded_road/flooded_road_30/flooded_road_30_8_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/flooded_road/flooded_road_30/flooded_road_30_8_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/flooded_road/flooded_road_30/flooded_road_30_8_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/flooded_road/flooded_road_30/flooded_road_30_8_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/place_of_worship/place_of_worship_223/place_of_worship_223_3_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/place_of_worship/place_of_worship_223/place_of_worship_223_3_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/place_of_worship/place_of_worship_223/place_of_worship_223_3_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/place_of_worship/place_of_worship_223/place_of_worship_223_3_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_691/recreational_facility_691_2_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_691/recreational_facility_691_2_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_691/recreational_facility_691_2_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_691/recreational_facility_691_2_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_77/ground_transportation_station_77_7_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_77/ground_transportation_station_77_7_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_77/ground_transportation_station_77_7_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_77/ground_transportation_station_77_7_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/airport_hangar/airport_hangar_162/airport_hangar_162_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/airport_hangar/airport_hangar_162/airport_hangar_162_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/airport_hangar/airport_hangar_162/airport_hangar_162_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/airport_hangar/airport_hangar_162/airport_hangar_162_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/tower/tower_99/tower_99_1_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/tower/tower_99/tower_99_1_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/tower/tower_99/tower_99_1_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/tower/tower_99/tower_99_1_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/zoo/zoo_1/zoo_1_7_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/zoo/zoo_1/zoo_1_7_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/zoo/zoo_1/zoo_1_7_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/zoo/zoo_1/zoo_1_7_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/debris_or_rubble/debris_or_rubble_7/debris_or_rubble_7_10_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/debris_or_rubble/debris_or_rubble_7/debris_or_rubble_7_10_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/debris_or_rubble/debris_or_rubble_7/debris_or_rubble_7_10_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/debris_or_rubble/debris_or_rubble_7/debris_or_rubble_7_10_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/storage_tank/storage_tank_88/storage_tank_88_9_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/storage_tank/storage_tank_88/storage_tank_88_9_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/storage_tank/storage_tank_88/storage_tank_88_9_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/storage_tank/storage_tank_88/storage_tank_88_9_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_312/parking_lot_or_garage_312_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_312/parking_lot_or_garage_312_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_312/parking_lot_or_garage_312_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/parking_lot_or_garage/parking_lot_or_garage_312/parking_lot_or_garage_312_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_253/military_facility_253_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_253/military_facility_253_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_253/military_facility_253_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_253/military_facility_253_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_75/ground_transportation_station_75_2_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_75/ground_transportation_station_75_2_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_75/ground_transportation_station_75_2_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_75/ground_transportation_station_75_2_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/debris_or_rubble/debris_or_rubble_10/debris_or_rubble_10_4_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/debris_or_rubble/debris_or_rubble_10/debris_or_rubble_10_4_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/debris_or_rubble/debris_or_rubble_10/debris_or_rubble_10_4_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/debris_or_rubble/debris_or_rubble_10/debris_or_rubble_10_4_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/fire_station/fire_station_6/fire_station_6_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/fire_station/fire_station_6/fire_station_6_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/fire_station/fire_station_6/fire_station_6_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/fire_station/fire_station_6/fire_station_6_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/tunnel_opening/tunnel_opening_165/tunnel_opening_165_8_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/tunnel_opening/tunnel_opening_165/tunnel_opening_165_8_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/tunnel_opening/tunnel_opening_165/tunnel_opening_165_8_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/tunnel_opening/tunnel_opening_165/tunnel_opening_165_8_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_21/military_facility_21_10_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_21/military_facility_21_10_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_21/military_facility_21_10_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_21/military_facility_21_10_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_218/crop_field_218_3_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_218/crop_field_218_3_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_218/crop_field_218_3_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_218/crop_field_218_3_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_1042/crop_field_1042_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_1042/crop_field_1042_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_1042/crop_field_1042_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_1042/crop_field_1042_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/office_building/office_building_48/office_building_48_9_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/office_building/office_building_48/office_building_48_9_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/office_building/office_building_48/office_building_48_9_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/office_building/office_building_48/office_building_48_9_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_140/crop_field_140_1_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_140/crop_field_140_1_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_140/crop_field_140_1_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_140/crop_field_140_1_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/multi-unit_residential/multi-unit_residential_147/multi-unit_residential_147_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/multi-unit_residential/multi-unit_residential_147/multi-unit_residential_147_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/multi-unit_residential/multi-unit_residential_147/multi-unit_residential_147_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/multi-unit_residential/multi-unit_residential_147/multi-unit_residential_147_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_31/military_facility_31_4_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_31/military_facility_31_4_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_31/military_facility_31_4_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/military_facility/military_facility_31/military_facility_31_4_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/road_bridge/road_bridge_7/road_bridge_7_1_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/road_bridge/road_bridge_7/road_bridge_7_1_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/road_bridge/road_bridge_7/road_bridge_7_1_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/road_bridge/road_bridge_7/road_bridge_7_1_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_162/ground_transportation_station_162_12_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_162/ground_transportation_station_162_12_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_162/ground_transportation_station_162_12_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/ground_transportation_station/ground_transportation_station_162/ground_transportation_station_162_12_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/zoo/zoo_24/zoo_24_0_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/zoo/zoo_24/zoo_24_0_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/zoo/zoo_24/zoo_24_0_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/zoo/zoo_24/zoo_24_0_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/archaeological_site/archaeological_site_56/archaeological_site_56_9_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/archaeological_site/archaeological_site_56/archaeological_site_56_9_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/archaeological_site/archaeological_site_56/archaeological_site_56_9_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/archaeological_site/archaeological_site_56/archaeological_site_56_9_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/swimming_pool/swimming_pool_98/swimming_pool_98_6_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/swimming_pool/swimming_pool_98/swimming_pool_98_6_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/swimming_pool/swimming_pool_98/swimming_pool_98_6_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/swimming_pool/swimming_pool_98/swimming_pool_98_6_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/place_of_worship/place_of_worship_384/place_of_worship_384_2_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/place_of_worship/place_of_worship_384/place_of_worship_384_2_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/place_of_worship/place_of_worship_384/place_of_worship_384_2_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/place_of_worship/place_of_worship_384/place_of_worship_384_2_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_141/recreational_facility_141_4_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_141/recreational_facility_141_4_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_141/recreational_facility_141_4_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/recreational_facility/recreational_facility_141/recreational_facility_141_4_rgb.json
Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_551/crop_field_551_9_msrgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_551/crop_field_551_9_msrgb.json,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_551/crop_field_551_9_rgb.jpg,Hosted-Datasets/fmow/fmow-rgb/val/crop_field/crop_field_551/crop_field_551_9_rgb.json
